,tract,entropy_index_9,entropy_index_0,entropy_index_1,inc_9,rent_9,inc_0,rent_0,inc_1,rent_1,r_units_9,r_units_0,r_units_1,ratio_rent_inc_9,ratio_rent_inc_0,ratio_rent_inc_1,entropy_9_0,rent_9_0,inc_9_0,rent_units_9_0,rent_burden_9_0,entropy_0_1,rent_0_1,inc_0_1,rent_units_0_1,rent_burden_0_1,rich_9,rich_0,rich_1,rich_all
10,36005003100,0.6617346242665643,0.7504228672712405,0.8641854110106247,0.08104026151363429,0.20240963855421687,0.09716582153302333,0.23311184939091917,0.12364832124708543,0.3734463276836158,0.023907483598354276,0.05443707119559105,0.04836949933325251,0.21406155789206818,0.39779928842772433,0.18829921333965285,0.2450981346082435,0.30402477327350924,0.12437844510175226,0.22286387226697157,0.4277495106528223,0.3920468945350823,0.2624262752690109,0.2850823622920073,0.007489201880797188,0.20627274656827757,4.0,4.0,4.0,4.0
11,36005003300,0.3472740273399522,0.5107765524513584,0.5363974012642289,0.025682404380629232,0.11686746987951807,0.008032276390262378,0.04540420819490587,0.03516953188740117,0.12542372881355932,0.101301011898143,0.09425261500393657,0.11455934052612438,0.367866105721837,0.45466196815539284,0.22044094407090675,0.3028481300996152,0.10432075237259357,0.07823358548964279,0.0716029646446473,0.2857849230661283,0.3510404126165763,0.3062618824672525,0.3194769222219783,0.01035397802367592,0.21313975727836953,4.0,4.0,4.0,4.0
12,36005003500,0.6925020991892067,0.7844296152211282,0.6568888655202126,0.07615757024041048,0.17710843373493976,0.053806257495739265,0.12292358803986711,0.07926811591201818,0.24124293785310735,0.1137551428889136,0.11888426498706557,0.14486604436901443,0.20796132852449745,0.3755513608057781,0.19345548962826353,0.24539130990420363,0.17511030308405207,0.07164658392159551,0.08441764950768063,0.4139310462492742,0.27910659321087616,0.29282026632082303,0.29056960695366857,0.010328833212939313,0.2261514356803165,4.0,4.0,4.0,4.0
13,36005003700,0.09544236044041905,0.8897387747712647,0.1657329076041053,0.06233707121281086,0.4867469879518072,0.0757832390009889,0.25692137320044295,0.06353873742540142,0.5406779661016949,0.002335149560769487,0.016308626701158475,0.009455691598981695,0.5180370899062372,0.5188007843000009,0.4416305091057153,1.0,0.1329957983223512,0.12889180955420837,0.6689415728691067,0.22200025895195005,0.03596709291198114,0.34542328170111347,0.1925798884096516,0.00584822791648073,0.4028345451758539,4.0,4.0,4.0,4.0
14,36005003800,0.7483539975183158,0.7376225431755814,0.8286269741823171,0.26670666611495014,0.4,0.2304584762345614,0.2857142857142857,0.19693612580189598,0.535593220338983,0.027799399532970087,0.029468001349679453,0.03091283791974785,0.08612599273742014,0.20791456199734076,0.16716040429793086,0.20837552145712465,0.20115838623774474,0.06869270473934247,0.08772192230030382,0.4660095062060832,0.3816329458218125,0.3116086281800158,0.20794660700032128,0.009385088895161682,0.33944502311661545,2.0,2.0,3.0,2.0
15,36005003900,0.6563307348802361,0.7978572139748895,0.7818711470528276,0.07281968524572074,0.1746987951807229,0.0689765817324889,0.10741971207087486,0.09531224762796169,0.38926553672316383,0.1884799288335372,0.21954785738387134,0.21760213359195055,0.21512199473595003,0.29010564478415124,0.24491063008451724,0.2653789593194674,0.1546415143196713,0.09859401329177325,0.09768219998110825,0.3073119724177543,0.33082130466441234,0.47700634450217416,0.2895553547587842,0.008078360881207312,0.3745778585429716,4.0,4.0,4.0,4.0
16,36005004001,0.9598495512666544,0.9547301712467456,0.9006375923080151,0.18928704431663013,0.3409638554216867,0.132887621772887,0.2441860465116279,0.15457282602843547,0.4135593220338983,0.03658400978538864,0.037341131481273195,0.03248878651957813,0.12243038365542323,0.3165832264495174,0.16695123911578635,0.2116387236623321,0.19793727813075462,0.051134021240242127,0.08282560461675141,0.5378285640611074,0.3178386610071066,0.2778938151502358,0.27283529460330785,0.007545893908135525,0.22965156527506853,3.0,3.0,3.0,3.0
17,36005004100,0.5779013228688703,0.6959910935184439,0.6436181612575207,0.04092357346795217,0.06265060240963856,0.026863677488585435,0.04097452934662237,0.05014101772971809,0.15423728813559323,0.19871010786167018,0.193004161511641,0.2219662989453267,0.21638166470422449,0.31305645968567936,0.1995522782698936,0.26012836672903816,0.14833719425944247,0.08577653085111549,0.07587857494371777,0.3307101387908106,0.3106858907784718,0.36200832535672156,0.29079206891480397,0.009600112736923693,0.28118755914561583,4.0,4.0,4.0,4.0
18,36005004200,0.8888421278031355,0.868568990137712,0.9234999841173074,0.13806706114398423,0.2674698795180723,0.1140351800029457,0.16500553709856036,0.13931143589594921,0.23107344632768362,0.26309351718002894,0.27409740186705656,0.2871863256152261,0.14759730493455855,0.26113369516681334,0.11130314594563044,0.20666144007885542,0.16061592928970445,0.0725578993638047,0.08374352477729809,0.38822077559605883,0.36206759135756816,0.22735408866264487,0.2806629963268928,0.008590648070425857,0.18107405635187293,4.0,3.0,3.0,3.0
19,36005004300,0.5410415097844085,0.7970429410017693,0.5950532200752109,0.053757879201666185,0.1493975903614458,0.0634534054327014,0.09523809523809523,0.06052373280764022,0.2384180790960452,0.14967196708551095,0.1421662355190642,0.16680809795126683,0.2554133913129781,0.2857743151235021,0.23578952682476875,0.3223061689625228,0.1579689854156106,0.12710259278284233,0.07357494174106718,0.253463978228453,0.24598320787258784,0.33993822193559253,0.21048373684762064,0.009867347954090699,0.36502428553157673,4.0,4.0,4.0,4.0
20,36005004400,0.736810346573289,0.6246046773933792,0.5699971794520541,0.07633687811202604,0.0746987951807229,0.023423527679003513,0.024363233665559248,0.05710700367350151,0.0672316384180791,0.16557322361836985,0.17095939714317848,0.18911383197963388,0.12988828891211188,0.28453007157499655,0.11608319334168615,0.17279174419243476,0.1023247964053086,0.02823358351155213,0.08283570433376117,0.46572202329730966,0.30646472748220155,0.2662600366323069,0.33569284695253016,0.009202096096952527,0.17312825614462035,4.0,4.0,4.0,4.0
21,36005004600,0.9479887505641951,0.7865525239597113,0.7359693903147113,0.17529413387401552,0.18313253012048192,0.06631493677278179,0.09191583610188261,0.13693836220642014,0.2824858757062147,0.05337484710330257,0.05567427735912721,0.054430840101830524,0.0729436526975653,0.27074992577385537,0.13420032005261798,0.16659656388808036,0.12574708637530582,0.009846197304910884,0.08479968005146298,0.6469835714871068,0.31470582844179873,0.39741918699414125,0.4086808074318964,0.008311216541011973,0.21278839885747855,3.0,4.0,3.0,3.0
